2023-09-30 21:22:02.530762 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:22:02.531762 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:22:02.531762 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:22:02.531762 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:22:02.532760 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:22:06.846496 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:22:06.847727 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:22:20.921332 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Free As Can Be', 'Magnus Ringblom')
2023-09-30 21:22:20.921332 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Expedition', 'Adriel Fair')
2023-09-30 21:22:20.921332 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Butterflies', 'Peter Sandberg')
2023-09-30 21:22:20.921332 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 1', 'Peter Sandberg')
2023-09-30 21:22:20.922318 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Breathing Again', 'Clarence Reed')
2023-09-30 21:22:20.922318 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Blue Brook', 'Clarence Reed')
2023-09-30 21:22:20.922318 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The long way back', 'Peter Sandberg')
2023-09-30 21:22:20.922318 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Never say no', 'Clarence Reed')
2023-09-30 21:22:20.923315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 2', 'Peter Sandberg')
2023-09-30 21:22:20.923315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Jane', 'Peter Sandberg')
2023-09-30 21:22:20.923315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Spring Morning', 'Peter Sandberg')
2023-09-30 21:22:20.923315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('She is Everywhere', 'Clarence Reed')
2023-09-30 21:22:20.924320 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Up up way', 'Clarence Reed')
2023-09-30 21:22:20.924320 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Boost', 'Dream Cave')
2023-09-30 21:22:20.924320 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lovely Ingenue', 'Leimoti ')
2023-09-30 21:22:20.924320 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lightdrops', 'Peter Sandberg')
2023-09-30 21:22:20.925315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('A New Horizon', 'Howard Harper-Barnes')
2023-09-30 21:22:20.925315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Life in Peace', 'David Celeste')
2023-09-30 21:22:20.925315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Cranberry', 'Peter Sandberg')
2023-09-30 21:22:20.925315 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Synesthesia', 'Clarence Reed')
2023-09-30 21:22:20.926317 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Before all of this', 'Raymond Grouse')
2023-09-30 21:22:20.926317 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Don’t Blink', 'Clarence Reed')
2023-09-30 21:22:20.926317 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Discoveries', 'Clarence Reed')
2023-09-30 21:22:20.926317 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Warmth of The Sun on Her Skin', 'Peter Sandberg')
2023-09-30 21:22:20.927406 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Nature’s Wonders', 'Bonnie Grace')
2023-09-30 21:22:20.927406 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Brother John’s Farewell', 'Brightarm Orchestra')
2023-09-30 21:22:20.927406 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:22:20.928407 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:22:20.928407 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:22:20.929406 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:22:20.929406 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:22:25.555087 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:22:25.555087 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:23:01.822259 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Free As Can Be', 'Magnus Ringblom')
2023-09-30 21:23:01.823262 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Expedition', 'Adriel Fair')
2023-09-30 21:23:01.823262 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Butterflies', 'Peter Sandberg')
2023-09-30 21:23:01.824262 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 1', 'Peter Sandberg')
2023-09-30 21:23:01.825292 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Breathing Again', 'Clarence Reed')
2023-09-30 21:23:01.825292 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Blue Brook', 'Clarence Reed')
2023-09-30 21:23:01.825292 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The long way back', 'Peter Sandberg')
2023-09-30 21:23:01.826885 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Never say no', 'Clarence Reed')
2023-09-30 21:23:01.826885 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 2', 'Peter Sandberg')
2023-09-30 21:23:01.827840 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Jane', 'Peter Sandberg')
2023-09-30 21:23:01.827840 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Spring Morning', 'Peter Sandberg')
2023-09-30 21:23:01.828836 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('She is Everywhere', 'Clarence Reed')
2023-09-30 21:23:01.828836 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Up up way', 'Clarence Reed')
2023-09-30 21:23:01.829843 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Boost', 'Dream Cave')
2023-09-30 21:23:01.829843 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lovely Ingenue', 'Leimoti ')
2023-09-30 21:23:01.829843 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lightdrops', 'Peter Sandberg')
2023-09-30 21:23:01.830843 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('A New Horizon', 'Howard Harper-Barnes')
2023-09-30 21:23:01.830843 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Life in Peace', 'David Celeste')
2023-09-30 21:23:01.831842 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Cranberry', 'Peter Sandberg')
2023-09-30 21:23:01.831842 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Synesthesia', 'Clarence Reed')
2023-09-30 21:23:01.831842 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Before all of this', 'Raymond Grouse')
2023-09-30 21:23:01.832839 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Don’t Blink', 'Clarence Reed')
2023-09-30 21:23:01.832839 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Discoveries', 'Clarence Reed')
2023-09-30 21:23:01.832839 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Warmth of The Sun on Her Skin', 'Peter Sandberg')
2023-09-30 21:23:01.833835 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Nature’s Wonders', 'Bonnie Grace')
2023-09-30 21:23:01.833835 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Brother John’s Farewell', 'Brightarm Orchestra')
2023-09-30 21:23:01.834834 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:23:01.834834 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:23:01.834834 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:23:01.835836 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:23:01.835836 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:23:06.410409 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:23:06.411407 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:23:48.339862 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Free As Can Be', 'Magnus Ringblom')
2023-09-30 21:23:48.339862 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Expedition', 'Adriel Fair')
2023-09-30 21:23:48.340837 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Butterflies', 'Peter Sandberg')
2023-09-30 21:23:48.341830 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 1', 'Peter Sandberg')
2023-09-30 21:23:48.342821 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Breathing Again', 'Clarence Reed')
2023-09-30 21:23:48.342821 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Blue Brook', 'Clarence Reed')
2023-09-30 21:23:48.343821 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The long way back', 'Peter Sandberg')
2023-09-30 21:23:48.343821 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Never say no', 'Clarence Reed')
2023-09-30 21:23:48.344821 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 2', 'Peter Sandberg')
2023-09-30 21:23:48.345820 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Jane', 'Peter Sandberg')
2023-09-30 21:23:48.345820 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Spring Morning', 'Peter Sandberg')
2023-09-30 21:23:48.345820 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('She is Everywhere', 'Clarence Reed')
2023-09-30 21:23:48.347387 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Up up way', 'Clarence Reed')
2023-09-30 21:23:48.348346 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Boost', 'Dream Cave')
2023-09-30 21:23:48.348346 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lovely Ingenue', 'Leimoti ')
2023-09-30 21:23:48.349361 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lightdrops', 'Peter Sandberg')
2023-09-30 21:23:48.350367 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('A New Horizon', 'Howard Harper-Barnes')
2023-09-30 21:23:48.350367 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Life in Peace', 'David Celeste')
2023-09-30 21:23:48.351360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Cranberry', 'Peter Sandberg')
2023-09-30 21:23:48.351360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Synesthesia', 'Clarence Reed')
2023-09-30 21:23:48.352361 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Before all of this', 'Raymond Grouse')
2023-09-30 21:23:48.353360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Don’t Blink', 'Clarence Reed')
2023-09-30 21:23:48.353360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Discoveries', 'Clarence Reed')
2023-09-30 21:23:48.354358 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Warmth of The Sun on Her Skin', 'Peter Sandberg')
2023-09-30 21:23:48.354358 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Nature’s Wonders', 'Bonnie Grace')
2023-09-30 21:23:48.355360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Brother John’s Farewell', 'Brightarm Orchestra')
2023-09-30 21:23:48.355360 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:23:48.356359 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:23:48.356359 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:23:48.357358 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:23:48.357358 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:23:53.295730 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:23:53.297314 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:23:53.297314 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:23:53.298249 [WARNING]: NoneTypes was found, usually meaning unidentified songs.
2023-09-30 21:25:53.341960 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Free As Can Be', 'Magnus Ringblom')
2023-09-30 21:25:53.342952 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Expedition', 'Adriel Fair')
2023-09-30 21:25:53.342952 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Butterflies', 'Peter Sandberg')
2023-09-30 21:25:53.343961 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 1', 'Peter Sandberg')
2023-09-30 21:25:53.343961 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Breathing Again', 'Clarence Reed')
2023-09-30 21:25:53.343961 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Blue Brook', 'Clarence Reed')
2023-09-30 21:25:53.344951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The long way back', 'Peter Sandberg')
2023-09-30 21:25:53.344951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Never say no', 'Clarence Reed')
2023-09-30 21:25:53.344951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 2', 'Peter Sandberg')
2023-09-30 21:25:53.344951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Jane', 'Peter Sandberg')
2023-09-30 21:25:53.345951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Spring Morning', 'Peter Sandberg')
2023-09-30 21:25:53.345951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('She is Everywhere', 'Clarence Reed')
2023-09-30 21:25:53.345951 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Up up way', 'Clarence Reed')
2023-09-30 21:25:53.346952 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Boost', 'Dream Cave')
2023-09-30 21:25:53.346952 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lovely Ingenue', 'Leimoti ')
2023-09-30 21:25:53.346952 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lightdrops', 'Peter Sandberg')
2023-09-30 21:25:53.347950 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('A New Horizon', 'Howard Harper-Barnes')
2023-09-30 21:25:53.347950 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Life in Peace', 'David Celeste')
2023-09-30 21:25:53.347950 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Cranberry', 'Peter Sandberg')
2023-09-30 21:25:53.347950 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Synesthesia', 'Clarence Reed')
2023-09-30 21:25:53.347950 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Before all of this', 'Raymond Grouse')
2023-09-30 21:25:53.349136 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Don’t Blink', 'Clarence Reed')
2023-09-30 21:25:53.349136 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Discoveries', 'Clarence Reed')
2023-09-30 21:25:53.349136 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Warmth of The Sun on Her Skin', 'Peter Sandberg')
2023-09-30 21:25:53.350143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Nature’s Wonders', 'Bonnie Grace')
2023-09-30 21:25:53.350143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Brother John’s Farewell', 'Brightarm Orchestra')
2023-09-30 21:25:53.350143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:25:53.350143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:25:53.351143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:25:53.351143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:25:53.351143 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:25:58.538226 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:25:58.538226 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
2023-09-30 21:25:58.539518 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
2023-09-30 21:25:58.539518 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
2023-09-30 21:31:44.000044 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Free As Can Be', 'Magnus Ringblom')
2023-09-30 21:31:44.001044 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Expedition', 'Adriel Fair')
2023-09-30 21:31:44.002041 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Butterflies', 'Peter Sandberg')
2023-09-30 21:31:44.002041 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 1', 'Peter Sandberg')
2023-09-30 21:31:44.003043 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Breathing Again', 'Clarence Reed')
2023-09-30 21:31:44.004046 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Blue Brook', 'Clarence Reed')
2023-09-30 21:31:44.004046 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The long way back', 'Peter Sandberg')
2023-09-30 21:31:44.005047 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Never say no', 'Clarence Reed')
2023-09-30 21:31:44.005047 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Tumbling Part 2', 'Peter Sandberg')
2023-09-30 21:31:44.005047 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Jane', 'Peter Sandberg')
2023-09-30 21:31:44.006048 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Spring Morning', 'Peter Sandberg')
2023-09-30 21:31:44.008044 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('She is Everywhere', 'Clarence Reed')
2023-09-30 21:31:44.010049 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Up up way', 'Clarence Reed')
2023-09-30 21:31:44.014045 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Boost', 'Dream Cave')
2023-09-30 21:31:44.016046 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lovely Ingenue', 'Leimoti ')
2023-09-30 21:31:44.017046 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Lightdrops', 'Peter Sandberg')
2023-09-30 21:31:44.021048 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('A New Horizon', 'Howard Harper-Barnes')
2023-09-30 21:31:44.023060 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Life in Peace', 'David Celeste')
2023-09-30 21:31:44.029064 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Cranberry', 'Peter Sandberg')
2023-09-30 21:31:44.030062 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Synesthesia', 'Clarence Reed')
2023-09-30 21:31:44.031067 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Before all of this', 'Raymond Grouse')
2023-09-30 21:31:44.032061 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Don’t Blink', 'Clarence Reed')
2023-09-30 21:31:44.033057 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Discoveries', 'Clarence Reed')
2023-09-30 21:31:44.034061 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Warmth of The Sun on Her Skin', 'Peter Sandberg')
2023-09-30 21:31:44.034061 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Nature’s Wonders', 'Bonnie Grace')
2023-09-30 21:31:44.035063 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Brother John’s Farewell', 'Brightarm Orchestra')
2023-09-30 21:31:44.035063 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('The Beginning', 'Gavin Luke')
2023-09-30 21:31:44.039597 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Wonders', 'Gavin Luke')
2023-09-30 21:31:44.041612 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Ancestors', 'Gavin Luke')
2023-09-30 21:31:44.042604 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('We Can Conquer The World', 'Voilet Barber')
2023-09-30 21:31:44.043601 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs, ID: ('Broad Horizons', 'Francis Wells')
2023-09-30 21:31:48.743763 [WARNING]: Duplicate URI's found in exported list, usually meaning duplicated songs.
2023-09-30 21:31:48.743763 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
2023-09-30 21:31:48.744720 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
2023-09-30 21:31:48.745720 [WARNING]: NoneTypes was found, usually meaning unidentified songs, ID: None
